DATAFLOW,LAST UPDATE,freq,indic_ur,cities,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT082F,2021,152688,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT082F,2022,152311,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT083F,2013,123323,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT083F,2014,124435,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT083F,2015,124250,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT083F,2016,123617,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT083F,2017,123018,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT083F,2018,122066,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT083F,2019,119031,b
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT083F,2020,118015,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT083F,2021,117157,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT083F,2022,116395,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT084F,2013,82731,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT084F,2014,86354,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT084F,2015,86723,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT084F,2016,87184,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT084F,2017,87409,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT084F,2018,87555,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT084F,2019,84977,b
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT084F,2020,85030,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT084F,2021,86247,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT084F,2022,86494,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT085F,2013,100432,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT085F,2014,100333,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT085F,2015,100518,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT085F,2016,100440,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT085F,2017,100331,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT085F,2018,99857,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT085F,2019,98712,b
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT085F,2020,98414,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT085F,2021,97489,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT085F,2022,97588,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT086F,2013,55786,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT086F,2014,55680,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT086F,2015,56221,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT086F,2016,56217,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT086F,2017,56076,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT086F,2018,56031,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT086F,2019,55610,b
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT086F,2020,55405,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT086F,2021,54848,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT086F,2022,55035,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT087F,2013,96997,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT087F,2014,100019,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT087F,2015,99224,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT087F,2016,98622,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT087F,2017,98450,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT087F,2018,98173,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT087F,2019,98082,b
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT087F,2020,97645,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT087F,2021,96541,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,IT087F,2022,96197,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LT,2013,2971905,e
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LT,2014,2943472,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LT,2015,2921262,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LT,2016,2888558,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LT,2017,2847904,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LT,2018,2808901,e
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LT001F,2013,690482,e
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LT001F,2014,692528,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LT001F,2015,695847,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LT001F,2016,695661,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LT001F,2017,697691,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LT001F,2018,700275,e
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LT001F,2019,706832,e
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LT001F,2020,718507,e
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LT001F,2021,708203,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LT002F,2013,393307,e
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LT002F,2014,391150,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LT002F,2015,389753,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LT002F,2016,387362,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LT002F,2017,383764,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LT002F,2018,381007,e
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LT002F,2019,381874,e
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LT002F,2020,385787,e
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LT002F,2021,391153,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LT003F,2013,135210,e
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LT003F,2014,133816,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LT003F,2015,132375,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LT003F,2016,130303,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LT003F,2017,127471,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LT003F,2018,124412,e
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LT003F,2019,122584,e
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LT003F,2020,121213,e
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LT003F,2021,124526,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LV,2013,2023825,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LV,2014,2001468,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LV,2015,1986096,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LV,2016,1968957,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LV,2017,1950116,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LV,2018,1934379,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LV,2020,1907675,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LV,2021,1893223,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LV001F,2015,939769,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LV001F,2016,937573,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LV001F,2017,939225,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LV001F,2018,932595,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LV001F,2019,931918,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LV001F,2020,931365,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LV001F,2021,920643,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LV002F,2013,111136,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LV002F,2014,109039,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LV002F,2015,96264,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LV002F,2016,95155,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LV002F,2017,93576,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LV002F,2018,92919,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LV002F,2019,92251,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LV002F,2020,91656,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LV002F,2021,101328,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LV003F,2013,91908,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LV003F,2014,90771,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LV003F,2015,90174,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LV003F,2016,89526,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LV003F,2017,88706,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LV003F,2018,88327,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LV003F,2019,87842,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LV003F,2020,87735,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LV003F,2021,87305,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LV004F,2013,120970,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LV004F,2014,118443,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LV004F,2015,116733,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LV004F,2016,114926,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LV004F,2017,112679,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LV004F,2018,110894,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LV004F,2019,109392,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LV004F,2020,108185,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,LV004F,2021,106554,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,MT,2015,439691,r
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,MT,2016,450415,r
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,MT,2017,460297,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,MT,2018,475701,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,MT001F,2015,407958,r
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,MT001F,2016,418490,r
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,MT001F,2017,428091,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,MT001F,2018,442978,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,MT001F,2019,460171,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,MT001F,2020,480134,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,MT001F,2021,481537,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL,2013,16779575,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL,2014,16829289,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL,2015,16900726,b
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL,2016,16979120,b
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL,2019,17282163,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL,2020,17407585,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL,2021,17475415,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL001F,2013,2524384,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL001F,2014,2542550,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL001F,2015,2749658,b
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL001F,2016,2771661,b
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL001F,2019,2852261,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL001F,2020,2881048,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL001F,2021,2891907,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL002F,2013,204630,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL002F,2014,205184,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL002F,2015,286593,b
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL002F,2016,287778,b
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL002F,2019,293283,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL002F,2020,295476,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL002F,2021,297009,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL003F,2013,151679,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL003F,2014,151503,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL003F,2015,151152,b
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL003F,2016,151360,b
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL003F,2019,152268,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL003F,2020,152571,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL003F,2021,152684,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL005F,2015,107400,b
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL005F,2016,107943,b
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL005F,2019,110986,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL005F,2020,111897,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL005F,2021,112587,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL006F,2013,190017,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL006F,2014,191529,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL006F,2015,181547,b
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL006F,2016,182891,b
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL006F,2019,186316,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL006F,2020,187677,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL006F,2021,188006,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL007F,2013,234669,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL007F,2014,234840,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL007F,2015,235210,b
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL007F,2016,236260,b
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL007F,2019,240705,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL007F,2020,242274,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL007F,2021,243653,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL008F,2013,403618,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL008F,2014,404454,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL008F,2015,405551,b
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL008F,2016,407348,b
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL008F,2019,424791,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL008F,2020,427663,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL008F,2021,429368,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL009F,2015,125632,b
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL009F,2016,125762,b
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL009F,2019,126527,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL009F,2020,127229,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL009F,2021,127616,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL010F,2013,91801,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL010F,2014,91827,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL010F,2015,113394,b
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL010F,2016,113329,b
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL010F,2019,114457,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL010F,2020,115129,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL010F,2021,115627,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL011F,2013,294061,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL011F,2014,295821,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL011F,2015,367474,b
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL011F,2016,369164,b
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL011F,2019,375452,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL011F,2020,376523,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL011F,2021,377509,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL012F,2013,116332,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL012F,2014,116092,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL012F,2015,116369,b
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL012F,2016,116756,b
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL012F,2019,118028,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL012F,2020,118971,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL012F,2021,119597,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL013F,2015,149356,b
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL013F,2016,150224,b
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL013F,2019,154484,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL013F,2020,156829,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL013F,2021,158165,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL014F,2013,694788,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL014F,2014,697799,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL014F,2015,757564,b
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL014F,2016,761702,b
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL014F,2019,760143,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL014F,2020,767499,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL014F,2021,771263,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL015F,2013,401696,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL015F,2014,401464,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL015F,2015,401290,b
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL015F,2016,401566,b
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL015F,2019,402908,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL015F,2020,404400,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL015F,2021,404913,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL016F,2013,80634,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL016F,2014,80635,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL016F,2015,71092,b
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL016F,2016,71196,b
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL016F,2019,73181,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL016F,2020,73427,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL016F,2021,73681,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL017F,2013,849676,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL017F,2014,855188,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL017F,2015,1061863,b
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL017F,2016,1070027,b
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL017F,2019,1103368,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL017F,2020,1117031,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL017F,2021,1122240,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL018F,2013,481692,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL018F,2014,483924,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL018F,2015,538531,b
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL018F,2016,538549,b
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL018F,2019,541647,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL018F,2020,543182,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL018F,2021,543707,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL022F,2013,142222,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL022F,2014,141624,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL022F,2015,283885,b
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL022F,2016,282913,b
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL022F,2019,281201,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL022F,2020,281345,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL022F,2021,280608,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL025F,2013,274977,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL025F,2014,276055,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL025F,2015,272462,b
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL025F,2016,273358,b
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL025F,2019,278420,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL025F,2020,280599,
ESTAT:URB_LPOP1(1.0),22/02/23 23:00:00,A,DE1001V,NL025F,2021,287114,
